timestamp,simulated_time_seconds,state,plate_temp_f,bin_temp_f,target_temp_f,cycle_count,chill_mode,compressor_1,compressor_2,condenser_fan,hot_gas_solenoid,water_valve,recirculating_pump,ice_cutter
2026-01-25T03:50:51.729Z,,ICE,32.11,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:51.752Z,,ICE,32.11,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:51.763Z,,ICE,32.11,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:51.777Z,,ICE,32.11,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:54.836Z,,ICE,32.00,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:56.788Z,,ICE,32.00,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:56.799Z,,ICE,32.00,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:56.809Z,,ICE,32.00,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:56.822Z,,ICE,32.00,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:56.836Z,,ICE,32.00,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:56.851Z,,ICE,32.00,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:50:56.861Z,,ICE,32.00,45.05,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:01.227Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:01.902Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:01.909Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:01.916Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:01.944Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:01.954Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:01.971Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:06.987Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:06.997Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:07.008Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:07.022Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:07.037Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:07.049Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:07.060Z,,ICE,31.66,44.94,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:08.098Z,,ICE,31.32,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:12.188Z,,ICE,31.32,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:12.193Z,,ICE,31.32,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:14.883Z,,ICE,30.99,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:18.322Z,,ICE,30.99,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:18.326Z,,ICE,30.99,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:24.611Z,,ICE,30.76,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:24.616Z,,ICE,30.76,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:27.349Z,,ICE,30.76,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:27.359Z,,ICE,30.76,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:27.370Z,,ICE,30.76,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:27.389Z,,ICE,30.76,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:27.393Z,,ICE,30.76,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:27.402Z,,ICE,30.76,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:27.424Z,,ICE,30.76,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:28.429Z,,ICE,30.31,44.71,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:32.456Z,,ICE,30.31,44.71,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:32.461Z,,ICE,30.31,44.71,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:32.475Z,,ICE,30.31,44.71,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:32.479Z,,ICE,30.31,44.71,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:32.489Z,,ICE,30.31,44.71,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:32.498Z,,ICE,30.31,44.71,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:35.259Z,,ICE,29.86,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:37.510Z,,ICE,29.86,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:37.518Z,,ICE,29.86,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:37.526Z,,ICE,29.86,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:37.536Z,,ICE,29.86,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:37.547Z,,ICE,29.86,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:37.555Z,,ICE,29.86,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:37.567Z,,ICE,29.86,44.83,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:43.381Z,,ICE,29.30,44.60,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:43.389Z,,ICE,29.30,44.60,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:48.319Z,,ICE,29.30,44.60,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:48.324Z,,ICE,29.30,44.60,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:49.314Z,,ICE,28.63,44.60,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:52.863Z,,ICE,28.63,44.60,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:52.869Z,,ICE,28.63,44.60,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:55.699Z,,ICE,27.84,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:57.844Z,,ICE,27.84,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:57.856Z,,ICE,27.84,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:57.865Z,,ICE,27.84,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:57.878Z,,ICE,27.84,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:57.890Z,,ICE,27.84,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:57.903Z,,ICE,27.84,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:51:57.915Z,,ICE,27.84,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:02.429Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:02.992Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:02.996Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:08.005Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:08.021Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:08.026Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:08.032Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:08.042Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:08.056Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:08.065Z,,ICE,26.94,44.49,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:09.339Z,,ICE,24.01,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:13.165Z,,ICE,24.01,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:13.174Z,,ICE,24.01,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:16.041Z,,ICE,21.42,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:18.319Z,,ICE,21.42,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:18.330Z,,ICE,21.42,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:22.932Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:23.343Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:23.348Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:28.313Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:28.319Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:28.325Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:28.329Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:28.339Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:28.351Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:28.362Z,,ICE,19.74,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:29.760Z,,ICE,18.50,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:33.444Z,,ICE,18.50,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:33.449Z,,ICE,18.50,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:33.460Z,,ICE,18.50,44.38,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:36.542Z,,ICE,17.60,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:38.485Z,,ICE,17.60,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:38.490Z,,ICE,17.60,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:38.499Z,,ICE,17.60,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:38.508Z,,ICE,17.60,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:38.516Z,,ICE,17.60,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:38.525Z,,ICE,17.60,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:38.537Z,,ICE,17.60,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:43.530Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:43.553Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:43.563Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:43.577Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:43.588Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:43.603Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:43.612Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:43.621Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:48.676Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:48.680Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:48.691Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:48.699Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:48.707Z,,ICE,16.81,44.26,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:51.352Z,,ICE,16.02,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:53.805Z,,ICE,16.02,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:53.842Z,,ICE,16.02,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:53.846Z,,ICE,16.02,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:53.855Z,,ICE,16.02,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:56.831Z,,ICE,15.35,44.15,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:58.913Z,,ICE,15.35,44.15,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:52:58.919Z,,ICE,15.35,44.15,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:03.675Z,,ICE,14.79,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:03.987Z,,ICE,14.79,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:03.993Z,,ICE,14.79,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:09.071Z,,ICE,14.79,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:09.076Z,,ICE,14.79,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:10.428Z,,ICE,14.34,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:14.159Z,,ICE,14.34,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:14.165Z,,ICE,14.34,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:14.170Z,,ICE,14.34,44.04,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:17.311Z,,ICE,14.00,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:19.180Z,,ICE,14.00,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:19.191Z,,ICE,14.00,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:19.201Z,,ICE,14.00,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:19.211Z,,ICE,14.00,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:19.223Z,,ICE,14.00,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:19.236Z,,ICE,14.00,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:19.253Z,,ICE,14.00,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:24.063Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:24.266Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:24.271Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:24.280Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:24.290Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:24.299Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:24.307Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:24.315Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:29.403Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:29.408Z,,ICE,13.55,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:30.923Z,,ICE,13.21,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:34.509Z,,ICE,13.21,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:34.514Z,,ICE,13.21,43.92,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:37.734Z,,ICE,12.76,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:39.574Z,,ICE,12.76,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:39.579Z,,ICE,12.76,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:44.428Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:44.593Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:44.609Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:44.619Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:44.629Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:44.640Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:44.652Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:44.664Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:49.708Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:49.712Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:49.724Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:49.728Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:49.736Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:49.749Z,,ICE,12.43,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:51.247Z,,ICE,12.09,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:54.828Z,,ICE,12.09,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:54.833Z,,ICE,12.09,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:54.843Z,,ICE,12.09,43.81,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:58.032Z,,ICE,11.75,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:59.896Z,,ICE,11.75,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:59.901Z,,ICE,11.75,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:59.911Z,,ICE,11.75,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:59.921Z,,ICE,11.75,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:53:59.929Z,,ICE,11.75,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:04.899Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:04.938Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:04.947Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:04.956Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:04.964Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:04.973Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:04.981Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:04.990Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:10.004Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:10.013Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:10.023Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:10.031Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:10.041Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:10.053Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:10.089Z,,ICE,11.41,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:11.626Z,,ICE,11.07,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:15.175Z,,ICE,11.07,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:15.180Z,,ICE,11.07,43.70,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:18.432Z,,ICE,10.63,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:20.228Z,,ICE,10.63,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:20.235Z,,ICE,10.63,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:20.239Z,,ICE,10.63,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:25.253Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:25.259Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:25.265Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:25.296Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:25.307Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:25.312Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:25.330Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:30.359Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:30.367Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:30.374Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:30.380Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:30.393Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:30.404Z,,ICE,10.29,43.59,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:32.026Z,,ICE,9.84,43.48,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:35.486Z,,ICE,9.84,43.48,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:35.492Z,,ICE,9.84,43.48,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:38.858Z,,ICE,9.50,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:40.600Z,,ICE,9.50,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:40.606Z,,ICE,9.50,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:45.674Z,,ICE,9.50,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:45.680Z,,ICE,9.16,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:45.688Z,,ICE,9.16,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:51.157Z,,ICE,9.16,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:51.163Z,,ICE,9.16,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:53.000Z,,ICE,8.71,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:56.170Z,,ICE,8.71,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:56.176Z,,ICE,8.71,43.36,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:54:59.255Z,,ICE,8.38,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:00.992Z,,ICE,8.38,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:00.998Z,,ICE,8.38,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:01.003Z,,ICE,8.38,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:06.116Z,,ICE,8.38,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:06.124Z,,ICE,8.04,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:11.101Z,,ICE,8.04,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:11.111Z,,ICE,8.04,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:11.123Z,,ICE,8.04,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:11.132Z,,ICE,8.04,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:11.155Z,,ICE,8.04,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:11.160Z,,ICE,8.04,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:11.170Z,,ICE,8.04,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:12.870Z,,ICE,7.70,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:16.327Z,,ICE,7.70,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:16.333Z,,ICE,7.70,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:19.733Z,,ICE,7.36,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:21.366Z,,ICE,7.36,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:21.372Z,,ICE,7.36,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:26.643Z,,ICE,7.36,43.25,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:26.653Z,,ICE,7.02,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:31.462Z,,ICE,7.02,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:31.479Z,,ICE,7.02,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:31.489Z,,ICE,7.02,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:31.497Z,,ICE,7.02,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:31.505Z,,ICE,7.02,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:31.513Z,,ICE,7.02,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:31.523Z,,ICE,7.02,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:33.336Z,,ICE,6.80,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:36.610Z,,ICE,6.80,43.14,-2.00,0,,1,1,1,0,0,1,1
2026-01-25T03:55:36.617Z,,ICE,6.80,43.14,-2.00,0,,1,1,1,0,0,1,1
